TF	target
USF2	FERMT3
ESR1	FERMT3
MAFF	FERMT3
MAFG	FERMT3
HNF4G	FERMT3
MAFK	FERMT3
NFYB	FERMT3
ESR2	FERMT3
MZF1	FERMT3
TFAP2C(var	FERMT3
TFAP2B(var	FERMT3
TFAP2A(var	FERMT3
Dux	FERMT3
Creb3l2	FERMT3
NR2F2	FERMT3
Esrrg	FERMT3
NR4A1	FERMT3
RBPJ	FERMT3
XBP1	FERMT3
PLAG1	FERMT3
HEY2	FERMT3
NR2F1	FERMT3
NFYA	FERMT3
Nr2f6	FERMT3
NR4A2	FERMT3
NR1H2	FERMT3
SP2	TRPT1
ESR1	TRPT1
E2F6	TRPT1
MAX	TRPT1
Gfi1	TRPT1
EGR1	TRPT1
SP8	TRPT1
SP1	TRPT1
RARA(var	TRPT1
Sox6	TRPT1
Sox3	TRPT1
MXI1	TRPT1
Gfi1b	TRPT1
TBX5	TRPT1
TBX4	TRPT1
TBX1	TRPT1
TBX15	TRPT1
SOX10	TRPT1
EGR3	TRPT1
MAFG	TRPT1
RFX4	DNAJC4
RFX3	DNAJC4
RFX2	DNAJC4
Nkx2-5(var	DNAJC4
Pou5f1	DNAJC4
POU2F2	DNAJC4
HSF1	DNAJC4
Pitx1	FKBP2
RUNX1	FKBP2
Lhx8	FKBP2
GSC2	FKBP2
GSC	FKBP2
PAX1	FKBP2
PAX9	FKBP2
RORB	FKBP2
Dux	FKBP2
ETV6	FKBP2
JUND(var	FKBP2
RARA	FKBP2
JUN	FKBP2
PITX3	FKBP2
Twist2	FKBP2
SPIB	FKBP2
FOXC2	FKBP2
CEBPA	FKBP2
KLF4	FKBP2
ESR1	FKBP2
FOSL2	FKBP2
JDP2(var	FKBP2
CREB1	FKBP2
Creb5	FKBP2
GLIS2	FKBP2
GLIS3	FKBP2
KLF9	FKBP2
FOXA1	FKBP2
MEF2A	FKBP2
MEF2D	FKBP2
MEF2B	FKBP2
TEAD3	FKBP2
Hand1	FKBP2
ATF7	FKBP2
CREB3	FKBP2
BATF3	FKBP2
IRF1	FKBP2
ID4	FKBP2
TCF3	FKBP2
TCF4	FKBP2
PRDM1	FKBP2
E2F8	FKBP2
TEAD1	FKBP2
TEAD4	FKBP2
Stat5a	FKBP2
POU5F1	FKBP2
MEF2C	FKBP2
SREBF1	FKBP2
FOSB	FKBP2
ZNF384	FKBP2
Stat6	FKBP2
SP1	FKBP2
Rarg	FKBP2
MZF1	FKBP2
PBX3	FKBP2
Ddit3	FKBP2
RELA	FKBP2
Gfi1b	FKBP2
FOS	FKBP2
SNAI2	FKBP2
Atf3	FKBP2
NR2C2	FKBP2
RELB	FKBP2
TEAD2	FKBP2
SPI1	FKBP2
TP63	GPR137
TP53	GPR137
Crx	GPR137
Pou2f3	GPR137
ONECUT3	GPR137
ONECUT2	GPR137
ONECUT1	GPR137
Rfx1	GPR137
EHF	GPR137
TBP	GPR137
ELF5	GPR137
ETV2	GPR137
MZF1(var	GPR137
MZF1	GPR137
TFEC	GPR137
TFEB	GPR137
SPIC	GPR137
SPI1	GPR137
ELF3	GPR137
CTCF	GPR137
ZNF282	GPR137
TCF7L2	GPR137
Bcl6	GPR137
RUNX1	BAD
ESR1	BAD
PRDM1	BAD
TBX19	BAD
POU5F1	BAD
POU2F2	BAD
SPIB	BAD
IRF1	BAD
MEF2C	BAD
ZNF384	BAD
Stat6	BAD
Ddit3	BAD
Foxd3	BAD
Hnf4a	BAD
PPARG	BAD
Mecom	BAD
FOXC2	ESRRA
FOSL1	ESRRA
FOSB	ESRRA
VSX2	ESRRA
NKX6-1	ESRRA
LMX1A	ESRRA
VSX1	ESRRA
VAX2	ESRRA
Lhx4	ESRRA
NKX6-2	ESRRA
VAX1	ESRRA
LMX1B	ESRRA
Pitx1	ESRRA
OTX1	ESRRA
OTX2	ESRRA
Crx	ESRRA
Hoxb5	ESRRA
Hoxd3	ESRRA
MYBL1	ESRRA
E2F6	ESRRA
Hoxd8	ESRRA
Arid3b	ESRRA
PBX1	ESRRA
JUN	ESRRA
JDP2(var	ESRRA
CREB1	ESRRA
POU6F1	ESRRA
GSX2	ESRRA
HOXB2	ESRRA
HOXB3	ESRRA
MNX1	ESRRA
FOS	ESRRA
FOXA1	ESRRA
GSC2	ESRRA
GSC	ESRRA
MEF2A	ESRRA
MEF2D	ESRRA
MEF2B	ESRRA
HNF1A	ESRRA
POU1F1	ESRRA
JUNB	ESRRA
Pax6	ESRRA
Arid3a	ESRRA
HSF4	ESRRA
HSF1	ESRRA
HSF2	ESRRA
ZNF143	ESRRA
CDX2	ESRRA
SOX8	ESRRA
HOXD11	ESRRA
POU5F1	ESRRA
MEF2C	ESRRA
JUN(var	ESRRA
ZNF384	ESRRA
FOSL2	ESRRA
mix-a	ESRRA
HOXA10	ESRRA
HOXC12	ESRRA
POU2F2	ESRRA
Hoxa11	ESRRA
RXRA	ESRRA
FOXK1	ESRRA
Foxa2	ESRRA
RBPJ	ESRRA
FOXB1	ESRRA
FOXC1	ESRRA
Hoxd9	ESRRA
PLAG1	ESRRA
Zfx	ESRRA
HOXC10	ESRRA
IRF5	ESRRA
Dmbx1	ESRRA
ZNF263	ESRRA
GATA1	ESRRA
PITX3	ESRRA
Mecom	ESRRA
ZNF282	ESRRA
HOXC13	ESRRA
MAFG	ESRRA
Hmx3	ESRRA
Hmx2	ESRRA
Hoxa9	ESRRA
ETV1	TRMT112
ETV4	TRMT112
ELK3	TRMT112
FLI1	TRMT112
ETV6	TRMT112
ELK1	TRMT112
ETS1	TRMT112
ETV5	TRMT112
ERF	TRMT112
ERG	TRMT112
ETV3	TRMT112
FEV	TRMT112
ELF4	TRMT112
EHF	TRMT112
ELF1	TRMT112
STAT3	TRMT112
STAT1	TRMT112
Stat4	TRMT112
GCM2	TRMT112
DMRT3	TRMT112
Gabpa	TRMT112
ELF5	TRMT112
ESRRB	TRMT112
ZSCAN4	TRMT112
Nfe2l2	TRMT112
TBR1	TRMT112
POU2F2	TRMT112
HSF1	TRMT112
HSF2	TRMT112
MZF1	TRMT112
Esrrg	TRMT112
ELK4	TRMT112
ZBTB7A	TRMT112
MGA	TRMT112
TBX4	TRMT112
TBX1	TRMT112
TBX15	TRMT112
ELF3	TRMT112
Bach1	TRMT112
GCM1	TRMT112
Foxq1	TRMT112
SPI1	TRMT112
Bcl6	TRMT112
ZBTB18	TRMT112
TP63	TRMT112
TP73	TRMT112
TP53	TRMT112
Nkx3-1	TRMT112
IRF1	PRDX5
SREBF2	PRDX5
SREBF1	PRDX5
NEUROG2	TRMT112
NEUROD2	TRMT112
Twist2	TRMT112
TBX19	TRMT112
BARHL2	TRMT112
T	TRMT112
ZNF384	PRDX5
NRL	PRDX5
Sox3	TRMT112
RBPJ	PRDX5
SOX10	TRMT112
STAT1	PRDX5
Twist2	PRDX5
NR1A4	PRDX5
YY1	PRDX5
TAL1	PRDX5
TBX21	CCDC88B
INSM1	CCDC88B
Rfx1	CCDC88B
Stat6	CCDC88B
TBR1	CCDC88B
RREB1	CCDC88B
MGA	CCDC88B
TBX4	CCDC88B
TBX1	CCDC88B
TBX15	CCDC88B
EOMES	CCDC88B
DMRT3	NRXN2
POU5F1	NRXN2
POU4F1	NRXN2
POU4F2	NRXN2
POU4F3	NRXN2
ZSCAN4	NRXN2
PKNOX1	NRXN2
FOXB1	NRXN2
FOXC1	NRXN2
Arid5a	NRXN2
POU3F4	NRXN2
ZBTB18	RASGRP2
TBX21	RASGRP2
KLF4	RASGRP2
KLF9	RASGRP2
MEF2A	RASGRP2
MEF2D	RASGRP2
MEF2B	RASGRP2
Hand1	RASGRP2
HIC2	RASGRP2
ID4	RASGRP2
TCF3	RASGRP2
FIGLA	RASGRP2
TCF4	RASGRP2
CTCFL	RASGRP2
Srebf1(var	RASGRP2
SREBF2(var	RASGRP2
Nr2f6(var	RASGRP2
MEF2C	RASGRP2
ESR2	RASGRP2
SP1	RASGRP2
MZF1(var	RASGRP2
PKNOX1	RASGRP2
PKNOX2	RASGRP2
TGIF1	RASGRP2
TBR1	RASGRP2
RXRA	RASGRP2
Sox17	RASGRP2
TBX5	RASGRP2
MGA	RASGRP2
TBX4	RASGRP2
TBX1	RASGRP2
TBX15	RASGRP2
Zfx	RASGRP2
VDR	RASGRP2
EOMES	RASGRP2
CTCF	RASGRP2
SNAI2	RASGRP2
USF1	RASGRP2
YY1	RASGRP2
EWSR1-FLI1	RASGRP2
GRHL2	RASGRP2
Nkx3-1	RASGRP2
NKX3-2	RASGRP2
ISL2	RASGRP2
RARA	RASGRP2
MZF1	RASGRP2
Ascl2	RASGRP2
TFAP2C(var	RASGRP2
TFAP2B(var	RASGRP2
RARA(var	RASGRP2
RORA	RASGRP2
RBPJ	RASGRP2
FOXH1	RASGRP2
Bcl6	RASGRP2
Pitx1	RASGRP2
IRF3	RASGRP2
SIX1	RASGRP2
REST	RASGRP2
NFKB1	RASGRP2
NFKB2	RASGRP2
HOXB13	RASGRP2
HOXD13	RASGRP2
HOXA13	RASGRP2
Arid3a	RASGRP2
EBF1	RASGRP2
POU4F2	RASGRP2
POU4F3	RASGRP2
SMAD2	RASGRP2
RELA	RASGRP2
REL	RASGRP2
Sox3	RASGRP2
PAX3	RASGRP2
PAX7	RASGRP2
SOX10	RASGRP2
ZNF263	RASGRP2
PITX3	RASGRP2
SPIB	RASGRP2
ZNF282	RASGRP2
Tcf7	RASGRP2
IRF1	RASGRP2
IRF9	RASGRP2
ZNF384	RASGRP2
RREB1	RASGRP2
SOX15	RASGRP2
STAT1	RASGRP2
NRL	RASGRP2
Mafb	RASGRP2
ZBTB18	SF1
Sox5	SF1
TBX21	SF1
USF2	SF1
Spz1	SF1
Hand1	SF1
POU1F1	SF1
Arid5a	SF1
ASCL1	SF1
ID4	SF1
TCF3	SF1
FIGLA	SF1
TCF4	SF1
MAX	SF1
USF1	SF1
PKNOX1	SF1
PKNOX2	SF1
TGIF1	SF1
SRY	SF1
TBR1	SF1
NEUROD1	SF1
SMAD2	SF1
Foxd3	SF1
RBPJ	SF1
Smad4	SF1
TBX5	SF1
MGA	SF1
TBX4	SF1
TBX1	SF1
TBX15	SF1
FOSL2	SF1
NEUROD2	SF1
ZNF263	SF1
TP53	SF1
STAT1	SF1
SNAI2	SF1
YY1	SF1
MYCN	SF1
NFE2	SF1
TAL1	SF1
TFAP4	SF1
ASCL1	MIR6750
ZEB1	MIR6750
CTCFL	MIR6750
EGR1	MIR6749
NFATC1	MIR6750
NFATC3	MIR6750
Myod1	MIR6750
TCF3	MIR6750
FIGLA	MIR6750
FOSL2	MIR6749
CREB1	MIR6749
SMAD2	MIR6750
Foxa2	MIR6750
Nr5a2	MIR6749
MTF1	MIR6750
MTF1	MIR6749
SOX10	MIR6749
ZNF263	MIR6750
ZNF263	MIR6749
FOSB	MIR6749
SNAI2	MIR6750
NR2C2	MIR6749
BATF3	MIR6749
KLF4	PPP2R5B
Hand1	ATG2A
HNF4G	ATG2A
THAP1	PPP2R5B
IRF1	ATG2A
MAX	PPP2R5B
HSF4	ATG2A
HSF1	ATG2A
HSF2	ATG2A
ZNF143	ATG2A
E2F8	ATG2A
NFATC2	ATG2A
POU4F1	PPP2R5B
TBP	ATG2A
NFATC3	ATG2A
POU4F2	PPP2R5B
POU4F3	PPP2R5B
ZSCAN4	PPP2R5B
SOX4	PPP2R5B
Nfe2l2	PPP2R5B
MZF1	ATG2A
MZF1	PPP2R5B
NR2F2	PPP2R5B
Sox6	ATG2A
Sox3	ATG2A
Lhx3	PPP2R5B
Smad4	ATG2A
MTF1	PPP2R5B
FOSL2	ATG2A
SOX10	ATG2A
LEF1	ATG2A
NEUROD2	PPP2R5B
Rarb	PPP2R5B
NR2F1	PPP2R5B
IRF7	ATG2A
Mecom	ATG2A
TGIF2	PPP2R5B
TGIF1	PPP2R5B
ZNF282	ATG2A
TCF7L2	ATG2A
RUNX3	ATG2A
NFE2	ATG2A
RELB	ATG2A
TAL1	PPP2R5B
IRF1	ARL2
Srebf1(var	ARL2
SREBF2(var	ARL2
ZNF384	ARL2
PBX3	ARL2
Foxd3	ARL2
FOXB1	ARL2
FOXC1	ARL2
USF1	ARL2
RUNX1	ARL2
ZNF143	ARL2
PAX1	ARL2
PAX9	ARL2
DMRT3	ARL2
SOX8	ARL2
Foxo1	ARL2
GLI2	ARL2
MAFG	ARL2
PPARA	SNX15
NR2F2	SNX15
LIN54	SNX15
HMBOX1	SNX15
PAX5	SNX15
NR2F1	SNX15
EOMES	SNX15
Nr1h3	SNX15
NR4A2	SNX15
SP2	SNX15
E2F6	SNX15
E2F4	SNX15
Spz1	SNX15
NFKB1	SNX15
NFKB2	SNX15
TFE3	SNX15
Nr2f6(var	SNX15
Rarg	SNX15
Rarb	SNX15
FOXC2	SAC3D1
VSX2	SAC3D1
NKX6-1	SAC3D1
LMX1A	SAC3D1
VSX1	SAC3D1
VAX2	SAC3D1
Lhx4	SAC3D1
NKX6-2	SAC3D1
VAX1	SAC3D1
LMX1B	SAC3D1
TBX21	SAC3D1
KLF4	SAC3D1
FOXO6	SAC3D1
FOXI1	SAC3D1
FOXL1	SAC3D1
FOXO4	SAC3D1
FOXD2	SAC3D1
FOXP3	SAC3D1
Hoxd8	SAC3D1
Arid3b	SAC3D1
FOXF2	SAC3D1
FOXA1	SAC3D1
GSX2	SAC3D1
ALX3	SAC3D1
MNX1	SAC3D1
MEF2A	SAC3D1
TFAP2B	SAC3D1
TFAP2C	SAC3D1
TFAP2A(var	SAC3D1
FOXD1	SAC3D1
Foxj2	SAC3D1
FOXG1	SAC3D1
FOXO3	SAC3D1
Nkx3-1	SAC3D1
NKX3-2	SAC3D1
Arid3a	SAC3D1
E2F8	SAC3D1
NFIC	SAC3D1
FOXP1	SAC3D1
TFAP2A	SAC3D1
ISL2	SAC3D1
Nr2f6(var	SAC3D1
FOXP2	SAC3D1
FOXK2	SAC3D1
POU4F1	SAC3D1
ESRRB	SAC3D1
ZNF384	SAC3D1
TBX2	SAC3D1
Rarg	SAC3D1
mix-a	SAC3D1
HOXA10	SAC3D1
TBR1	SAC3D1
Foxo1	SAC3D1
PBX3	SAC3D1
FOXK1	SAC3D1
CREB3	SAC3D1
CREB3L1	SAC3D1
SMAD2	SAC3D1
Creb3l2	SAC3D1
Foxa2	SAC3D1
RARA	SAC3D1
Foxd3	SAC3D1
Hoxd9	SAC3D1
MEIS2	SAC3D1
MEIS3	SAC3D1
Rarg(var	SAC3D1
Rarb	SAC3D1
Foxj3	SAC3D1
EOMES	SAC3D1
E2F7	SAC3D1
PBX2	SAC3D1
ZNF282	SAC3D1
POU4F3	SAC3D1
Gfi1	SAC3D1
NFIA	SAC3D1
Nfe2l2	SAC3D1
MAF	SAC3D1
POU3F3	SAC3D1
BACH2	SAC3D1
Bach1	SAC3D1
NOTO	SAC3D1
Mafb	SAC3D1
NEUROG2	TM7SF2
Atoh1	TM7SF2
Nkx2-5(var	TM7SF2
NEUROD1	TM7SF2
RREB1	TM7SF2
Znf423	TM7SF2
TAL1	TM7SF2
FOXC2	ZNHIT2
IRF3	ZNHIT2
RUNX1	ZNHIT2
INSM1	ZNHIT2
KLF9	ZNHIT2
Tcf12	ZNHIT2
Myog	ZNHIT2
NFKB1	ZNHIT2
NFKB2	ZNHIT2
ASCL1	ZNHIT2
IRF1	ZNHIT2
ZNF263	ZNHIT2
IRF9	ZNHIT2
FOXP1	ZNHIT2
Foxd3	ZNHIT2
FOXP2	ZNHIT2
ZNF384	ZNHIT2
ESR2	ZNHIT2
Nkx2-5(var	ZNHIT2
SRY	ZNHIT2
Foxo1	ZNHIT2
FOXK1	ZNHIT2
NRL	ZNHIT2
Nr5a2	ZNHIT2
Sox3	ZNHIT2
SOX15	ZNHIT2
RORA	ZNHIT2
FOXC1	ZNHIT2
SPIC	ZNHIT2
Zfx	ZNHIT2
GATA6	ZNHIT2
PPARG	ZNHIT2
TWIST1	ZNHIT2
Foxj3	ZNHIT2
STAT1	ZNHIT2
NHLH1	ZNHIT2
IRF7	ZNHIT2
TCF7L1	ZNHIT2
Tcf7	ZNHIT2
Mecom	ZNHIT2
TAL1	ZNHIT2
SP2	MRPL49
REST	MRPL49
TFAP2B	MRPL49
TFAP2C	MRPL49
TFAP2A(var	MRPL49
E2F1	FAU
Tcfl5	MRPL49
SP1	FAU
SP1	MRPL49
SP3	MRPL49
KLF16	MRPL49
HINFP	MRPL49
KLF5	MRPL49
ZIC4	MRPL49
SP4	MRPL49
NRF1	MRPL49
KLF16	FAU
EGR3	MRPL49
VSX2	SYVN1
NKX6-1	SYVN1
LMX1A	SYVN1
VSX1	SYVN1
VAX2	SYVN1
Lhx4	SYVN1
NKX6-2	SYVN1
VAX1	SYVN1
LMX1B	SYVN1
OTX1	SYVN1
OTX2	SYVN1
Pou2f3	SYVN1
Hoxd8	SYVN1
Arid3b	SYVN1
POU6F1	SYVN1
GSX2	SYVN1
HOXB2	SYVN1
HOXB3	SYVN1
MNX1	SYVN1
GSC2	SYVN1
GSC	SYVN1
HNF1A	SYVN1
ZNF740	SYVN1
Arid3a	SYVN1
Phox2b	SYVN1
PHOX2A	SYVN1
PROP1	SYVN1
POU4F1	SYVN1
POU4F2	SYVN1
POU4F3	SYVN1
mix-a	SYVN1
HOXA10	SYVN1
RREB1	SYVN1
Alx1	SYVN1
Hmx3	SYVN1
HNF1B	SYVN1
Foxd3	SYVN1
Lhx3	SYVN1
Hoxd9	SYVN1
PITX3	SYVN1
RUNX1	SYVN1
IRF1	SYVN1
GATA2	SYVN1
Gata1	SYVN1
GATA3	SYVN1
GATA5	SYVN1
ZNF384	SYVN1
RBPJ	SYVN1
GATA6	SYVN1
Gata4	SYVN1
VDR	SYVN1
FOXC2	SYVN1
Spz1	SYVN1
FOXF2	SYVN1
MEF2A	SYVN1
MEF2D	SYVN1
MEF2B	SYVN1
NFKB1	SYVN1
NFKB2	SYVN1
POU1F1	SYVN1
POU3F2	SYVN1
POU3F1	SYVN1
Srebf1(var	SYVN1
SREBF2(var	SYVN1
Nr2f6(var	SYVN1
MEF2C	SYVN1
FOXD2	SYVN1
CREB1	SYVN1
POU2F1	SYVN1
Foxj2	SYVN1
FOXG1	SYVN1
POU3F3	SYVN1
FOXK2	SYVN1
LIN54	SYVN1
Rarg(var	SYVN1
Zfx	SYVN1
NR2F1	SYVN1
Foxj3	SYVN1
IRF7	SYVN1
USF1	SYVN1
NR2C2	SYVN1
Foxq1	SYVN1
Nr1h3	SYVN1
Hmx2	SYVN1
Spz1	TIGD3
NFKB1	TIGD3
NFKB2	TIGD3
HIC2	TIGD3
HOXB13	TIGD3
HOXD13	TIGD3
Hoxd9	TIGD3
HOXA13	TIGD3
ZNF143	TIGD3
CDX2	TIGD3
TFE3	TIGD3
Nr2f6(var	TIGD3
ZNF384	TIGD3
Rarg	TIGD3
HOXA10	TIGD3
RARA	TIGD3
Zfx	TIGD3
Rarb	TIGD3
NR2F1	TIGD3
YY1	TIGD3
CDX1	TIGD3
ZBTB18	SLC25A45
Sox5	SLC25A45
SP2	SLC25A45
TBX20	SLC25A45
E2F6	SLC25A45
E2F4	SLC25A45
INSM1	SLC25A45
SIX1	SLC25A45
MEF2A	SLC25A45
MEF2D	SLC25A45
MEF2B	SLC25A45
HNF4G	SLC25A45
Pparg	SLC25A45
ZEB1	SLC25A45
ZNF354C	SLC25A45
TFAP2B(var	SLC25A45
TFAP2C(var	SLC25A45
TFAP2A	SLC25A45
SIX2	SLC25A45
TFE3	SLC25A45
Nr2f6(var	SLC25A45
SP1	SLC25A45
Rarg	SLC25A45
SRY	SLC25A45
MZF1	SLC25A45
RREB1	SLC25A45
PBX3	SLC25A45
SMAD2	SLC25A45
RARA	SLC25A45
KLF5	SLC25A45
RXRG	SLC25A45
BACH2	SLC25A45
RBPJ	SLC25A45
PLAG1	SLC25A45
Zfx	SLC25A45
FOSL2	SLC25A45
Hnf4a	SLC25A45
MEIS2	SLC25A45
MEIS3	SLC25A45
ZNF263	SLC25A45
Rarb	SLC25A45
Bach1	SLC25A45
NR2F1	SLC25A45
NR2C2	SLC25A45
YY1	SLC25A45
FOXH1	SLC25A45
HSF2	SLC25A45
PPARA	FRMD8
HNF4G	FRMD8
Pparg	FRMD8
ZNF740	FRMD8
RARA	FRMD8
RARA(var	FRMD8
ZNF263	FRMD8
Nr2f6	FRMD8
HNF4G	NEAT1
Hoxd3	NEAT1
ZNF143	NEAT1
ESR2	NEAT1
SOX4	NEAT1
Sox6	NEAT1
SOX13	NEAT1
GATA5	NEAT1
SOX21	NEAT1
Sox1	NEAT1
Rhox11	NEAT1
PROP1	NEAT1
EWSR1-FLI1	NEAT1
KLF9	MALAT1
RORA(var	MALAT1
ASCL1	MALAT1
ZEB1	MALAT1
CTCFL	MALAT1
SIX2	MALAT1
Myod1	MALAT1
TFAP2C	MALAT1
Stat6	MALAT1
TEF	MALAT1
NR2F2	MALAT1
RORA	MALAT1
ZIC4	MALAT1
ZIC3	MALAT1
Hic1	MALAT1
SPIC	MALAT1
FOSL2	MALAT1
ZNF263	MALAT1
Zfx	MALAT1
VDR	MALAT1
TCF4	MALAT1
SNAI2	MALAT1
NFE2	MALAT1
ZIC1	MALAT1
IRF3	LTBP3
MEF2A	LTBP3
MEF2D	LTBP3
MEF2B	LTBP3
TFAP2B	LTBP3
TFAP2C	LTBP3
TFAP2A(var	LTBP3
IRF1	LTBP3
MEF2C	LTBP3
Dux	LTBP3
STAT1	LTBP3
NFYA	LTBP3
Rhox11	LTBP3
CEBPA	SSSCA1
IRF3	SSSCA1
IRF1	SSSCA1
NKX2-8	SSSCA1
NKX2-3	SSSCA1
PBX3	SSSCA1
SMAD2	SSSCA1
STAT1	SSSCA1
SPI1	SSSCA1
HIC2	FAM89B
IRF1	FAM89B
FOXP2	FAM89B
MEF2C	FAM89B
ZNF384	FAM89B
Foxd3	FAM89B
STAT1	FAM89B
YY1	FAM89B
CEBPA	MAP3K11
SP2	MAP3K11
KLF4	MAP3K11
E2F6	MAP3K11
E2F4	MAP3K11
Klf1	MAP3K11
Klf12	MAP3K11
KLF9	MAP3K11
MEF2A	MAP3K11
MEF2D	MAP3K11
MEF2B	MAP3K11
SP8	MAP3K11
KLF14	MAP3K11
Nr2f6(var	MAP3K11
MEF2C	MAP3K11
SREBF1	MAP3K11
SP1	MAP3K11
SP3	MAP3K11
Rarg	MAP3K11
CREB1	MAP3K11
RREB1	MAP3K11
HINFP	MAP3K11
Ddit3	MAP3K11
RARA	MAP3K11
KLF5	MAP3K11
PLAG1	MAP3K11
Zfx	MAP3K11
Gfi1b	MAP3K11
SP4	MAP3K11
ZNF263	MAP3K11
Rarb	MAP3K11
NR2F1	MAP3K11
Nr1h3	MAP3K11
Dlx1	MAP3K11
ZNF24	MAP3K11
ZNF24	PCNX3
Sox5	MAP3K11
SP2	PCNX3
ETV1	PCNX3
ETV4	PCNX3
ELK3	PCNX3
FLI1	PCNX3
ELK1	PCNX3
ETS1	PCNX3
ETV5	PCNX3
ERF	PCNX3
ERG	PCNX3
FEV	PCNX3
Crx	PCNX3
TBX21	MAP3K11
NR4A2	MAP3K11
NR1A4	MAP3K11
FOXO6	MAP3K11
FOXI1	MAP3K11
FOXL1	MAP3K11
FOXO4	MAP3K11
FOXD2	MAP3K11
FOXP3	MAP3K11
E2F6	PCNX3
PBX1	MAP3K11
Tcf12	PCNX3
NFIC	PCNX3
NFIX	PCNX3
RORA(var	MAP3K11
FOXD1	MAP3K11
FOXG1	MAP3K11
FOXO3	MAP3K11
ZEB1	PCNX3
IRF1	MAP3K11
ID4	PCNX3
HEY2	PCNX3
TCF4	PCNX3
TBX19	PCNX3
NFIA	PCNX3
Myod1	PCNX3
FOXP1	MAP3K11
SOX8	MAP3K11
T	PCNX3
NR1H4	MAP3K11
FOXP2	MAP3K11
FOXK2	MAP3K11
Gabpa	PCNX3
ESRRB	MAP3K11
ZNF384	MAP3K11
SP1	PCNX3
Nfe2l2	MAP3K11
MZF1(var	PCNX3
MAF	MAP3K11
PKNOX1	PCNX3
PKNOX2	PCNX3
TBR1	MAP3K11
Foxo1	MAP3K11
NEUROD1	MAP3K11
PBX3	MAP3K11
FOXK1	MAP3K11
ELK4	PCNX3
ZBTB7A	PCNX3
Rarb(var	MAP3K11
SOX13	MAP3K11
ZNF263	PCNX3
ZNF410	PCNX3
STAT1	MAP3K11
SNAI2	PCNX3
NR2C2	MAP3K11
Hmx2	PCNX3
SP2	RELA
PPARA	RELA
RXRB	RELA
Rxra	RELA
RXRG	RELA
Nr2f6	RELA
STAT3	RELA
STAT1	RELA
INSM1	RELA
Stat4	RELA
Stat5a	RELA
RARA	RELA
Nr2f6(var	RELA
Rarg	RELA
MZF1(var	RELA
NFKB2	RELA
Sox2	RELA
MZF1	RELA
PBX3	RELA
RBPJ	RELA
Smad4	RELA
Pparg	RELA
NR2C2	RELA
MEIS2	RELA
MEIS3	RELA
LEF1	RELA
ZNF263	RELA
PAX5	RELA
Rarb	RELA
TWIST1	RELA
EOMES	RELA
PBX2	RELA
TCF7L1	RELA
Tcf7	RELA
ZNF282	RELA
TCF7L2	RELA
RUNX3	RELA
EWSR1-FLI1	RELA
GRHL2	RELA
NR1H2	RELA
KLF14	KAT5
Nr2f6(var	KAT5
Rarg	KAT5
CREB1	KAT5
PLAG1	KAT5
Zfx	KAT5
NR2F1	KAT5
NR2C2	KAT5
YY1	KAT5
Sox5	RNASEH2C
SOX9	RNASEH2C
Gfi1b	RNASEH2C
SOX15	RNASEH2C
SOX13	RNASEH2C
GLI2	RNASEH2C
PAX9	RNASEH2C
HSF4	RNASEH2C
HSF1	RNASEH2C
HSF2	RNASEH2C
ZBTB18	SNX32
TBX21	SNX32
REST	SNX32
HNF1A	SNX32
HOXB13	SNX32
HOXD13	SNX32
ID4	SNX32
TCF3	SNX32
FIGLA	SNX32
TCF4	SNX32
POU4F2	SNX32
Rarg	SNX32
PKNOX1	SNX32
PKNOX2	SNX32
TGIF1	SNX32
HOXA10	SNX32
TBR1	SNX32
SMAD2	SNX32
RARA	SNX32
TBX5	SNX32
MGA	SNX32
TBX4	SNX32
TBX1	SNX32
TBX15	SNX32
FOSL2	SNX32
SNAI2	SNX32
FOXC2	MUS81
FOXA1	MUS81
MEF2C	MUS81
Rarg	MUS81
NR2F2	MUS81
Foxa2	MUS81
RARA	MUS81
Esrrg	MUS81
NR4A1	MUS81
Foxd3	MUS81
FOXB1	MUS81
FOXC1	MUS81
Rarb	MUS81
Foxj3	MUS81
SCRT2	MUS81
Six3	MUS81
CEBPA	MUS81
VSX2	MUS81
LBX1	MUS81
VSX1	MUS81
VAX2	MUS81
VAX1	MUS81
PDX1	MUS81
TBX20	MUS81
TBX21	MUS81
STAT3	MUS81
Arid3b	MUS81
MEF2A	MUS81
MEF2D	MUS81
MEF2B	MUS81
TEAD3	MUS81
Hand1	MUS81
POU1F1	MUS81
IRF1	MUS81
Hoxd3	MUS81
POU3F2	MUS81
ALX3	MUS81
MEOX2	MUS81
MNX1	MUS81
Arid3a	MUS81
PRDM1	MUS81
ZNF354C	MUS81
HSF4	MUS81
HSF1	MUS81
E2F8	MUS81
TEAD1	MUS81
TEAD4	MUS81
Phox2b	MUS81
PHOX2A	MUS81
PROP1	MUS81
DUX4	MUS81
SOX8	MUS81
HOXD11	MUS81
TBP	MUS81
PKNOX1	MUS81
TGIF2	MUS81
mix-a	MUS81
HOXC12	MUS81
POU3F3	MUS81
Sox6	MUS81
SOX15	MUS81
Sox17	MUS81
SOX13	MUS81
DUXA	MUS81
Bach1	MUS81
E2F7	MUS81
STAT1	MUS81
POU6F2	MUS81
TEAD2	MUS81
RUNX1	CFL1
RXRB	MUS81
Rfx1	MUS81
Tcf12	CFL1
Myog	CFL1
RORA(var	CFL1
HNF1A	CFL1
